meanFix,minFix,maxFix,varFix,stdFix,meanDis,minDis,maxDis,varDis,stdDisp,freqDisPerSec,number_of_blinks,blinkMean,blinkMin,blinkMax,blinkRate,xDir,yDir,fixDensPerBB,label,duration,participant_id
163.57142857142858,100,500,9862.257142857146,99.30889760166077,0.06286543875740037,0.028137301921320183,0.1948848038006222,0.00252344236357789,0.050233876652891224,4.2,5,793.0,33,2666,1.0,0.5,0.5,45.647193119566246,Search,5,03
274.9375,100,700,32967.129166666666,181.56852471358206,0.051637272544815,0.028616367528571718,0.12246551715280625,0.0010807828549034666,0.032875262050719334,3.2,1,733.0,733,733,0.2,0.4666666666666667,0.4666666666666667,267.5812553838498,Search,5,03
220.46153846153845,100,466,12846.602564102564,113.34285404957193,0.061581721576125174,0.029622348303124494,0.1468260132224965,0.0014728030896041487,0.03837711674428068,2.6,14,742.7857142857143,34,2400,2.8,0.5,0.4166666666666667,12.381558382766674,Search,5,03
180.41666666666666,100,366,6509.174242424241,80.67945365719974,0.03909017083466544,0.028021929655350105,0.06731058171277711,0.0001614620716647446,0.012706772669121952,2.4,11,366.3636363636364,33,1467,2.2,0.5454545454545454,0.2727272727272727,41.17360988618668,Search,5,03
124.6842105263158,100,234,1227.3391812865498,35.03340093805553,0.05211582921177647,0.011168417369650852,0.18641404387935373,0.0022402982227339324,0.04733178871259708,3.8,14,728.5714285714286,100,1966,2.8,0.3333333333333333,0.5,35.277962673087316,Search,5,03
126.73333333333333,100,267,2421.638095238094,49.2101421989217,0.0600541455079078,0.028119256246894306,0.2274030387430058,0.003017023194461697,0.05492743571715047,3.0,14,454.7142857142857,34,1166,2.8,0.6428571428571429,0.42857142857142855,21.38458790145007,Search,5,03
135.2941176470588,100,300,2702.970588235294,51.990100867716095,0.07150784218243708,0.029459131530508213,0.42442223819476504,0.00907866579961598,0.09528203293179664,3.4,21,554.2380952380952,34,2067,4.2,0.5,0.3125,28.054248102175002,Search,5,03
146.88235294117646,100,333,4863.360294117647,69.73779673977123,0.04559700008470643,0.021413111869039575,0.22363371582319613,0.0021717089389984216,0.046601598030522745,3.4,7,629.0,34,1000,1.4,0.6875,0.5,100.69755303714054,Search,5,03
136.45454545454547,100,234,2109.4727272727273,45.928996584649305,0.05104074567665266,0.029081027912083734,0.16973115909191405,0.001779944510704346,0.0421893886031114,2.2,17,782.2352941176471,33,1934,3.4,0.6,0.5,30.83861829874077,Search,5,03
192.61111111111111,100,433,11174.957516339868,105.71167161832163,0.03289533794076896,0.028176970165641826,0.044839792200508925,2.093681816229936e-05,0.004575676798277973,3.6,2,1617.0,67,3167,0.4,0.47058823529411764,0.7647058823529411,115.86424694700526,Search,5,03
